service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
19010_20260427,1,1,1,1,1,1,0,20260427,20260502
19010_20260504,1,1,1,1,1,1,0,20260504,20260509
19010_20260511,1,1,1,1,1,1,1,20260511,20260523
19010_20260525,1,1,1,1,1,1,0,20260525,20260530
19010_20260601,1,1,1,1,1,1,1,20260601,20261212
19011_20260323,1,1,1,1,1,1,0,20260323,20260328
19011_20260330,1,1,1,1,1,1,1,20260330,20260411
19011_20260413,1,1,1,1,1,1,0,20260413,20260418
19011_20260420,1,1,1,1,1,1,0,20260420,20260425
19011_20260427,1,1,1,1,1,1,0,20260427,20260502
19011_20260504,1,1,1,1,1,1,0,20260504,20260509
19011_20260511,1,1,1,1,1,1,1,20260511,20260523
19011_20260525,1,1,1,1,1,1,0,20260525,20260530
19011_20260601,1,1,1,1,1,1,1,20260601,20261212
19012_20260323,1,1,1,1,1,1,0,20260323,20260328
19012_20260330,1,1,1,1,1,1,1,20260330,20260411
19012_20260413,1,1,1,1,1,1,0,20260413,20260418
19012_20260420,1,1,1,1,1,1,0,20260420,20260425
19012_20260427,1,1,1,1,1,1,0,20260427,20260502
19012_20260504,1,1,1,1,1,1,0,20260504,20260509
19012_20260511,1,1,1,1,1,1,1,20260511,20260523
19012_20260525,1,1,1,1,1,1,0,20260525,20260530
19012_20260601,1,1,1,1,1,1,1,20260601,20261212
19013_20260323,1,1,1,1,1,1,0,20260323,20260328
19013_20260330,1,1,1,1,1,1,1,20260330,20260411
19013_20260413,1,1,1,1,1,1,0,20260413,20260418
19013_20260420,1,1,1,1,1,1,0,20260420,20260425
19013_20260427,1,1,1,1,1,1,0,20260427,20260502
19013_20260504,1,1,1,1,1,1,0,20260504,20260509
19013_20260511,1,1,1,1,1,1,1,20260511,20260523
19013_20260525,1,1,1,1,1,1,0,20260525,20260530
19013_20260601,1,1,1,1,1,1,1,20260601,20261212
19014_20260323,0,0,0,0,0,1,0,20260323,20260328
19014_20260330,0,0,0,0,1,1,1,20260330,20260411
19014_20260418,0,0,0,0,0,1,0,20260418,20260418
19014_20260425,0,0,0,0,0,1,0,20260425,20260425
19014_20260501,0,0,0,0,1,1,0,20260501,20260502
19014_20260509,0,0,0,0,0,1,0,20260509,20260509
19014_20260516,0,0,0,0,0,1,1,20260516,20260523
19014_20260530,0,0,0,0,0,1,0,20260530,20260530
19014_20260601,1,1,1,1,0,1,1,20260601,20261212
19015_20260323,0,0,0,0,0,1,0,20260323,20260328
19015_20260330,0,0,0,0,1,1,1,20260330,20260411
19015_20260418,0,0,0,0,0,1,0,20260418,20260418
19015_20260425,0,0,0,0,0,1,0,20260425,20260425
19015_20260501,0,0,0,0,1,1,0,20260501,20260502
19015_20260509,0,0,0,0,0,1,0,20260509,20260509
19015_20260516,0,0,0,0,0,1,1,20260516,20260523
19015_20260530,0,0,0,0,0,1,0,20260530,20260530
19015_20260601,1,1,1,1,0,1,1,20260601,20261212
19016_20260323,0,0,0,0,0,1,0,20260323,20260328
19016_20260330,0,0,0,0,1,1,1,20260330,20260411
19016_20260418,0,0,0,0,0,1,0,20260418,20260418
19016_20260425,0,0,0,0,0,1,0,20260425,20260425
19016_20260501,0,0,0,0,1,1,0,20260501,20260502
19016_20260509,0,0,0,0,0,1,0,20260509,20260509
19016_20260516,0,0,0,0,0,1,1,20260516,20260523
19016_20260530,0,0,0,0,0,1,0,20260530,20260530
19016_20260601,1,1,1,1,0,1,1,20260601,20261212
19017_20260323,0,0,0,0,0,1,0,20260323,20260328
19017_20260330,0,0,0,0,1,1,1,20260330,20260411
19017_20260418,0,0,0,0,0,1,0,20260418,20260418
19017_20260425,0,0,0,0,0,1,0,20260425,20260425
19017_20260501,0,0,0,0,1,1,0,20260501,20260502
19017_20260509,0,0,0,0,0,1,0,20260509,20260509
19017_20260516,0,0,0,0,0,1,1,20260516,20260523
19017_20260530,0,0,0,0,0,1,0,20260530,20260530
19017_20260601,1,1,1,1,0,1,1,20260601,20261212
19018_20260323,0,0,0,0,0,1,0,20260323,20260328
19018_20260330,0,0,0,0,1,1,1,20260330,20260411
19018_20260418,0,0,0,0,0,1,0,20260418,20260418
19018_20260425,0,0,0,0,0,1,0,20260425,20260425
19018_20260501,0,0,0,0,1,1,0,20260501,20260502
19018_20260509,0,0,0,0,0,1,0,20260509,20260509
19018_20260516,0,0,0,0,0,1,1,20260516,20260523
19018_20260530,0,0,0,0,0,1,0,20260530,20260530
19018_20260601,1,1,1,1,0,1,1,20260601,20261212
19019_20260323,0,0,0,0,0,1,0,20260323,20260328
19019_20260330,0,0,0,0,1,1,1,20260330,20260411
19019_20260418,0,0,0,0,0,1,0,20260418,20260418
19019_20260425,0,0,0,0,0,1,0,20260425,20260425
19019_20260501,0,0,0,0,1,1,0,20260501,20260502
19019_20260509,0,0,0,0,0,1,0,20260509,20260509
19019_20260516,0,0,0,0,0,1,1,20260516,20260523
19019_20260530,0,0,0,0,0,1,0,20260530,20260530
19019_20260601,1,1,1,1,0,1,1,20260601,20261212
19020_20260323,0,0,0,0,0,1,0,20260323,20260328
19020_20260330,0,0,0,0,1,1,1,20260330,20260411
19020_20260418,0,0,0,0,0,1,0,20260418,20260418
19020_20260425,0,0,0,0,0,1,0,20260425,20260425
19020_20260501,0,0,0,0,1,1,0,20260501,20260502
19020_20260509,0,0,0,0,0,1,0,20260509,20260509
19020_20260516,0,0,0,0,0,1,1,20260516,20260523
19020_20260530,0,0,0,0,0,1,0,20260530,20260530
19020_20260601,1,1,1,1,0,1,1,20260601,20261212
19021_20260302,0,0,0,0,0,1,1,20260302,20260328
19021_20260330,0,0,0,0,1,1,1,20260330,20260411
19021_20260413,1,1,1,1,1,1,1,20260413,20261212
19022_20260323,0,0,0,0,0,1,0,20260323,20260328
19022_20260330,0,0,0,0,1,1,1,20260330,20260411
19022_20260418,0,0,0,0,0,1,0,20260418,20260418
19022_20260425,0,0,0,0,0,1,0,20260425,20260425
19022_20260501,0,0,0,0,1,1,0,20260501,20260502
19022_20260509,0,0,0,0,0,1,0,20260509,20260509
19022_20260516,0,0,0,0,0,1,1,20260516,20260523
19022_20260530,0,0,0,0,0,1,0,20260530,20260530
19022_20260601,1,1,1,1,0,1,1,20260601,20261212
19023_20260302,0,0,0,0,0,1,1,20260302,20260328
19023_20260330,0,0,0,0,1,1,1,20260330,20260411
19023_20260413,1,1,1,1,1,1,1,20260413,20261212
19024_20260302,0,0,0,0,0,1,1,20260302,20260328
19024_20260330,0,0,0,0,1,1,1,20260330,20260411
19024_20260413,1,1,1,1,1,1,1,20260413,20261212
19025_20260302,0,0,0,0,0,1,1,20260302,20260328
19025_20260330,0,0,0,0,1,1,1,20260330,20260411
19025_20260413,1,1,1,1,1,1,1,20260413,20261212
19026_20260302,0,0,0,0,0,1,1,20260302,20260328
19026_20260330,0,0,0,0,1,1,1,20260330,20260411
19026_20260413,1,1,1,1,1,1,1,20260413,20261212
19027_20260302,0,0,0,0,0,1,1,20260302,20260328
19027_20260330,0,0,0,0,1,1,1,20260330,20260411
19027_20260413,1,1,1,1,1,1,1,20260413,20261212
19028_20260302,0,0,0,0,0,1,1,20260302,20260328
19028_20260330,0,0,0,0,1,1,1,20260330,20260411
19028_20260413,1,1,1,1,1,1,1,20260413,20261212
19029_20260302,0,0,0,0,0,1,1,20260302,20260328
19029_20260330,0,0,0,0,1,1,1,20260330,20260411
19029_20260413,1,1,1,1,1,1,1,20260413,20261212
19030_20260302,0,0,0,0,0,1,1,20260302,20260328
19030_20260330,0,0,0,0,1,1,1,20260330,20260411
19030_20260413,1,1,1,1,1,1,1,20260413,20261212
19031_20260302,1,1,1,1,1,1,1,20260302,20260328
19031_20260330,1,1,1,1,1,1,1,20260330,20260411
19031_20260413,1,1,1,1,1,1,1,20260413,20261212
19032_20260302,1,1,1,1,1,1,1,20260302,20260328
19032_20260330,1,1,1,1,1,1,1,20260330,20260411
19032_20260413,1,1,1,1,1,1,1,20260413,20261212
19033_20260302,1,1,1,1,1,1,1,20260302,20260328
19033_20260330,1,1,1,1,1,1,1,20260330,20260411
19033_20260413,1,1,1,1,1,1,1,20260413,20261212
19034_20260302,1,1,1,1,1,1,1,20260302,20260328
19034_20260330,1,1,1,1,1,1,1,20260330,20260411
19034_20260413,1,1,1,1,1,1,1,20260413,20261212
19035_20260302,1,1,1,1,1,1,1,20260302,20260328
19035_20260330,1,1,1,1,1,1,1,20260330,20260411
19035_20260413,1,1,1,1,1,1,1,20260413,20261212
19036_20260302,1,1,1,1,1,1,1,20260302,20260328
19036_20260330,1,1,1,1,1,1,1,20260330,20260411
19036_20260413,1,1,1,1,1,1,1,20260413,20261212
19037_20260302,1,1,1,1,1,1,1,20260302,20260328
19037_20260330,1,1,1,1,1,1,1,20260330,20260411
19037_20260413,1,1,1,1,1,1,1,20260413,20261212
19038_20260302,1,1,1,1,1,1,1,20260302,20260328
19038_20260330,1,1,1,1,1,1,1,20260330,20260411
19038_20260413,1,1,1,1,1,1,1,20260413,20261212
19039_20260302,1,1,1,1,1,1,1,20260302,20260328
19039_20260330,1,1,1,1,1,1,1,20260330,20260411
19039_20260413,1,1,1,1,1,1,1,20260413,20261212
19040_20260302,1,1,1,1,1,1,1,20260302,20260328
19040_20260330,1,1,1,1,1,1,1,20260330,20260411
19040_20260413,1,1,1,1,1,1,1,20260413,20261212
19041_20260302,1,1,1,1,1,1,1,20260302,20260328
19041_20260330,1,1,1,1,1,1,1,20260330,20260411
19041_20260413,1,1,1,1,1,1,1,20260413,20261212
19042_20260302,1,1,1,1,1,1,1,20260302,20260328
19042_20260330,1,1,1,1,1,1,1,20260330,20260411
19042_20260413,1,1,1,1,1,1,1,20260413,20261212
19043_20260302,1,1,1,1,1,1,1,20260302,20260328
19043_20260330,1,1,1,1,1,1,1,20260330,20260411
19043_20260413,1,1,1,1,1,1,1,20260413,20261212
19044_20260302,1,1,1,1,1,1,1,20260302,20260328
19044_20260330,1,1,1,1,1,1,1,20260330,20260411
19044_20260413,1,1,1,1,1,1,1,20260413,20261212
19045_20260302,1,1,1,1,1,1,1,20260302,20260328
19045_20260330,1,1,1,1,1,1,1,20260330,20260411
19045_20260413,1,1,1,1,1,1,1,20260413,20261212
19046_20260302,1,1,1,1,1,1,1,20260302,20260328
19046_20260330,1,1,1,1,1,1,1,20260330,20260411
19046_20260413,1,1,1,1,1,1,1,20260413,20261212
19047_20260302,1,1,1,1,1,1,1,20260302,20260328
19047_20260330,1,1,1,1,1,1,1,20260330,20260411
19047_20260413,1,1,1,1,1,1,1,20260413,20261212
19048_20260302,1,1,1,1,1,1,1,20260302,20260328
19048_20260330,1,1,1,1,1,1,1,20260330,20260411
19048_20260413,1,1,1,1,1,1,1,20260413,20261212
19049_20260302,1,1,1,1,1,1,1,20260302,20260328
19049_20260330,1,1,1,1,1,1,1,20260330,20260411
19049_20260413,1,1,1,1,1,1,1,20260413,20261212
19050_20260302,1,1,1,1,1,1,1,20260302,20260328
19050_20260330,1,1,1,1,1,1,1,20260330,20260411
19050_20260413,1,1,1,1,1,1,1,20260413,20261212
19051_20260302,1,1,1,1,1,1,1,20260302,20260328
19051_20260330,1,1,1,1,1,1,1,20260330,20260411
19051_20260413,1,1,1,1,1,1,1,20260413,20261212
19052_20260302,1,1,1,1,1,1,1,20260302,20260328
19052_20260330,1,1,1,1,1,1,1,20260330,20260411
19052_20260413,1,1,1,1,1,1,1,20260413,20261212
19053_20260302,1,1,1,1,1,1,1,20260302,20260328
19053_20260330,1,1,1,1,1,1,1,20260330,20260411
19053_20260413,1,1,1,1,1,1,1,20260413,20261212
19054_20260302,1,1,1,1,1,1,1,20260302,20260328
19054_20260330,1,1,1,1,1,1,1,20260330,20260411
19054_20260413,1,1,1,1,1,1,1,20260413,20261212
19055_20260302,1,1,1,1,1,1,1,20260302,20260328
19055_20260330,1,1,1,1,1,1,1,20260330,20260411
19055_20260413,1,1,1,1,1,1,1,20260413,20261212
19056_20260302,1,1,1,1,1,1,1,20260302,20260328
19056_20260330,1,1,1,1,1,1,1,20260330,20260411
19056_20260413,1,1,1,1,1,1,1,20260413,20261212
19057_20260302,1,1,1,1,1,1,1,20260302,20260328
19057_20260330,1,1,1,1,1,1,1,20260330,20260411
19057_20260413,1,1,1,1,1,1,1,20260413,20261212
19058_20260302,1,1,1,1,1,1,1,20260302,20260328
19058_20260330,1,1,1,1,1,1,1,20260330,20260411
19058_20260413,1,1,1,1,1,1,1,20260413,20261212
19059_20260302,1,1,1,1,1,1,1,20260302,20260328
19059_20260330,1,1,1,1,1,1,1,20260330,20260411
19059_20260413,1,1,1,1,1,1,1,20260413,20261212
19060_20260302,1,1,1,1,1,1,1,20260302,20260328
19060_20260330,1,1,1,1,1,1,1,20260330,20260411
19060_20260413,1,1,1,1,1,1,1,20260413,20261212
19061_20260302,1,1,1,1,1,1,1,20260302,20260328
19061_20260330,1,1,1,1,1,1,1,20260330,20260411
19061_20260413,1,1,1,1,1,1,1,20260413,20261212
19062_20260302,1,1,1,1,1,1,1,20260302,20260328
19062_20260330,1,1,1,1,1,1,1,20260330,20260411
19062_20260413,1,1,1,1,1,1,1,20260413,20261212
19063_20260302,1,1,1,1,1,1,1,20260302,20260328
19063_20260330,1,1,1,1,1,1,1,20260330,20260411
19063_20260413,1,1,1,1,1,1,1,20260413,20261212
19064_20260302,1,1,1,1,1,1,1,20260302,20260328
19064_20260330,1,1,1,1,1,1,1,20260330,20260411
19064_20260413,1,1,1,1,1,1,1,20260413,20261212
19065_20260302,1,1,1,1,1,1,1,20260302,20260328
19065_20260330,1,1,1,1,1,1,1,20260330,20260411
19065_20260413,1,1,1,1,1,1,1,20260413,20261212
19066_20260302,1,1,1,1,1,1,1,20260302,20260328
19066_20260330,1,1,1,1,1,1,1,20260330,20260411
19066_20260413,1,1,1,1,1,1,1,20260413,20261212
19067_20260302,1,1,1,1,1,1,1,20260302,20260328
19067_20260330,1,1,1,1,1,1,1,20260330,20260411
19067_20260413,1,1,1,1,1,1,1,20260413,20261212
19068_20260302,1,1,1,1,1,1,1,20260302,20260328
19068_20260330,1,1,1,1,1,1,1,20260330,20260411
19068_20260413,1,1,1,1,1,1,1,20260413,20261212
19069_20260302,1,1,1,1,1,1,1,20260302,20260328
19069_20260330,1,1,1,1,1,1,1,20260330,20260411
19069_20260413,1,1,1,1,1,1,1,20260413,20261212
19070_20260302,1,1,1,1,1,1,1,20260302,20260328
19070_20260330,1,1,1,1,1,1,1,20260330,20260411
19070_20260413,1,1,1,1,1,1,1,20260413,20261212
19071_20260302,1,1,1,1,1,1,1,20260302,20260328
19071_20260330,1,1,1,1,1,1,1,20260330,20260411
19071_20260413,1,1,1,1,1,1,1,20260413,20261212
19072_20260302,1,1,1,1,1,1,1,20260302,20260328
19072_20260330,1,1,1,1,1,1,1,20260330,20260411
19072_20260413,1,1,1,1,1,1,1,20260413,20261212
19073_20260302,0,0,0,0,0,1,1,20260302,20260328
19073_20260330,0,0,0,0,1,1,1,20260330,20260411
19073_20260413,1,1,1,1,1,1,1,20260413,20261212
19074_20260302,0,0,0,0,0,1,1,20260302,20260328
19074_20260330,0,0,0,0,1,1,1,20260330,20260411
19074_20260413,1,1,1,1,1,1,1,20260413,20261212
19075_20260302,0,0,0,0,0,1,1,20260302,20260328
19075_20260330,0,0,0,0,1,1,1,20260330,20260411
19075_20260413,1,1,1,1,1,1,1,20260413,20261212
19076_20260302,0,0,0,0,0,1,1,20260302,20260328
19076_20260330,0,0,0,0,1,1,1,20260330,20260411
19076_20260413,1,1,1,1,1,1,1,20260413,20261212
19077_20260302,0,0,0,0,0,1,1,20260302,20260328
19077_20260330,0,0,0,0,1,1,1,20260330,20260411
19077_20260413,1,1,1,1,1,1,1,20260413,20261212
19078_20260302,0,0,0,0,0,1,1,20260302,20260328
19078_20260330,0,0,0,0,1,1,1,20260330,20260411
19078_20260413,1,1,1,1,1,1,1,20260413,20261212
19079_20260302,0,0,0,0,0,1,1,20260302,20260328
19079_20260330,0,0,0,0,1,1,1,20260330,20260411
19079_20260413,1,1,1,1,1,1,1,20260413,20261212
19080_20260302,0,0,0,0,0,1,1,20260302,20260328
19080_20260330,0,0,0,0,1,1,1,20260330,20260411
19080_20260413,1,1,1,1,1,1,1,20260413,20261212
19081_20260302,0,0,0,0,0,1,1,20260302,20260328
19081_20260330,0,0,0,0,1,1,1,20260330,20260411
19081_20260413,1,1,1,1,1,1,1,20260413,20261212
19082_20260302,0,0,0,0,0,1,1,20260302,20260328
19082_20260330,0,0,0,0,1,1,1,20260330,20260411
19082_20260413,1,1,1,1,1,1,1,20260413,20261212
19083_20260302,0,0,0,0,0,1,1,20260302,20260328
19083_20260330,0,0,0,0,1,1,1,20260330,20260411
19083_20260413,1,1,1,1,1,1,1,20260413,20261212
19084_20260302,0,0,0,0,0,1,1,20260302,20260328
19084_20260330,0,0,0,0,1,1,1,20260330,20260411
19084_20260413,1,1,1,1,1,1,1,20260413,20261212
19085_20260302,0,0,0,0,0,1,1,20260302,20260328
19085_20260330,0,0,0,0,1,1,1,20260330,20260411
19085_20260413,1,1,1,1,1,1,1,20260413,20261212
19086_20260302,0,0,0,0,0,1,1,20260302,20260328
19086_20260330,0,0,0,0,1,1,1,20260330,20260411
19086_20260413,1,1,1,1,1,1,1,20260413,20261212
19087_20260323,0,0,0,0,0,1,0,20260323,20260328
19087_20260330,0,0,0,0,1,1,1,20260330,20260411
19087_20260418,0,0,0,0,0,1,0,20260418,20260418
19087_20260425,0,0,0,0,0,1,0,20260425,20260425
19087_20260501,0,0,0,0,1,1,0,20260501,20260502
19087_20260509,0,0,0,0,0,1,0,20260509,20260509
19087_20260516,0,0,0,0,0,1,1,20260516,20260523
19087_20260530,0,0,0,0,0,1,0,20260530,20260530
19087_20260601,1,1,1,1,0,1,1,20260601,20261212
19088_20260302,0,0,0,0,0,1,1,20260302,20260328
19088_20260330,0,0,0,0,1,1,1,20260330,20260411
19088_20260413,1,1,1,1,1,1,1,20260413,20261212
19089_20260323,0,0,0,0,0,1,0,20260323,20260328
19089_20260330,0,0,0,0,1,1,1,20260330,20260411
19089_20260418,0,0,0,0,0,1,0,20260418,20260418
19089_20260425,0,0,0,0,0,1,0,20260425,20260425
19089_20260501,0,0,0,0,1,1,0,20260501,20260502
19089_20260509,0,0,0,0,0,1,0,20260509,20260509
19089_20260516,0,0,0,0,0,1,1,20260516,20260523
19089_20260530,0,0,0,0,0,1,0,20260530,20260530
19089_20260601,1,1,1,1,0,1,1,20260601,20261212
19090_20260323,0,0,0,0,0,1,0,20260323,20260328
19090_20260330,0,0,0,0,1,1,1,20260330,20260411
19090_20260418,0,0,0,0,0,1,0,20260418,20260418
19090_20260425,0,0,0,0,0,1,0,20260425,20260425
19090_20260501,0,0,0,0,1,1,0,20260501,20260502
19090_20260509,0,0,0,0,0,1,0,20260509,20260509
19090_20260516,0,0,0,0,0,1,1,20260516,20260523
19090_20260530,0,0,0,0,0,1,0,20260530,20260530
19090_20260601,1,1,1,1,0,1,1,20260601,20261212
19091_20260330,1,1,1,1,1,1,1,20260330,20260410
19091_20260413,1,1,1,1,1,0,0,20260413,20260417
19091_20260420,1,1,1,1,1,0,0,20260420,20260424
19091_20260427,1,1,1,1,1,0,0,20260427,20260501
19091_20260504,1,1,1,1,1,0,0,20260504,20260508
19091_20260511,1,1,1,1,1,0,0,20260511,20260515
19091_20260518,1,1,1,1,1,0,0,20260518,20260522
19091_20260524,1,1,1,1,1,0,1,20260524,20260529
19091_20260601,1,1,1,1,1,1,1,20260601,20261212
19093_20260301,1,1,1,1,1,0,0,20260301,20261212
19094_20260323,0,0,0,0,0,1,0,20260323,20260328
19094_20260330,0,0,0,0,1,1,1,20260330,20260411
19094_20260425,0,0,0,0,0,1,0,20260425,20260425
19094_20260501,0,0,0,0,1,1,0,20260501,20260502
19094_20260509,0,0,0,0,0,1,0,20260509,20260509
19094_20260516,0,0,0,0,0,1,1,20260516,20260523
19094_20260530,0,0,0,0,0,1,0,20260530,20260530
19094_20260601,1,1,1,1,0,1,1,20260601,20261212
19095_20260330,0,0,0,0,1,1,1,20260330,20260410
19095_20260501,0,0,0,0,1,0,0,20260501,20260501
19095_20260524,0,0,0,0,0,0,1,20260524,20260524
19095_20260601,1,1,1,1,0,1,1,20260601,20261212
19096_20260301,1,1,1,1,1,0,0,20260301,20261212
19097_20260301,1,1,1,1,1,0,0,20260301,20261212
19098_20260301,1,1,1,1,1,0,0,20260301,20261212
19099_20260403,0,0,0,0,1,1,1,20260403,20260405
19099_20260601,1,1,1,1,1,1,1,20260601,20261212
19100_20260330,0,0,0,0,1,1,1,20260330,20260410
19100_20260501,0,0,0,0,1,0,0,20260501,20260501
19100_20260524,0,0,0,0,0,0,1,20260524,20260524
19100_20260601,1,1,1,1,0,1,1,20260601,20261212
19101_20260403,0,0,0,0,1,1,1,20260403,20260405
19101_20260601,1,1,1,1,1,1,1,20260601,20261212
19102_20260330,1,1,1,1,1,1,1,20260330,20260410
19102_20260413,1,1,1,1,1,0,0,20260413,20260417
19102_20260420,1,1,1,1,1,0,0,20260420,20260424
19102_20260427,1,1,1,1,1,0,0,20260427,20260501
19102_20260504,1,1,1,1,1,0,0,20260504,20260508
19102_20260511,1,1,1,1,1,0,0,20260511,20260515
19102_20260518,1,1,1,1,1,0,0,20260518,20260522
19102_20260524,1,1,1,1,1,0,1,20260524,20260529
19102_20260601,1,1,1,1,1,1,1,20260601,20261212
19103_20260403,0,0,0,0,1,1,1,20260403,20260405
19103_20260601,1,1,1,1,1,1,1,20260601,20261212
19104_20260403,0,0,0,0,1,1,1,20260403,20260405
19104_20260601,1,1,1,1,1,1,1,20260601,20261212
19105_20260403,0,0,0,0,1,1,1,20260403,20260405
19105_20260601,1,1,1,1,1,1,1,20260601,20261212
19106_20260403,0,0,0,0,1,1,1,20260403,20260405
19106_20260601,1,1,1,1,1,1,1,20260601,20261212
19107_20260403,0,0,0,0,1,1,1,20260403,20260405
19107_20260601,1,1,1,1,1,1,1,20260601,20261212
19108_20260403,0,0,0,0,1,1,1,20260403,20260405
19108_20260601,1,1,1,1,1,1,1,20260601,20261212
19110_20260403,0,0,0,0,1,1,1,20260403,20260405
19110_20260601,1,1,1,1,1,1,1,20260601,20261212
19200_20260301,1,1,1,1,1,0,0,20260301,20261212
19201_20260301,1,1,1,1,1,0,0,20260301,20261212
19202_20260301,1,1,1,1,1,0,0,20260301,20261212
19203_20260301,1,1,1,1,1,0,0,20260301,20261212
19204_20260301,1,1,1,1,1,0,0,20260301,20261212
19205_20260301,1,1,1,1,1,0,0,20260301,20261212
19206_20260301,1,1,1,1,1,0,0,20260301,20261212
19207_20260301,1,1,1,1,1,0,0,20260301,20261212
19208_20260301,1,1,1,1,1,0,0,20260301,20261212
19209_20260301,1,1,1,1,1,0,0,20260301,20261212
19210_20260301,1,1,1,1,1,0,0,20260301,20261212
19211_20260301,1,1,1,1,1,0,0,20260301,20261212
19212_20260301,1,1,1,1,1,0,0,20260301,20261212
19213_20260301,1,1,1,1,1,0,0,20260301,20261212
19214_20260301,1,1,1,1,1,0,0,20260301,20261212
19215_20260301,1,1,1,1,1,0,0,20260301,20261212
19216_20260301,1,1,1,1,1,0,0,20260301,20261212
19217_20260301,1,1,1,1,1,0,0,20260301,20261212
19218_20260301,1,1,1,1,1,0,0,20260301,20261212
19219_20260301,1,1,1,1,1,0,0,20260301,20261212
19220_20260301,1,1,1,1,1,0,0,20260301,20261212
19221_20260301,1,1,1,1,1,0,0,20260301,20261212
19222_20260301,1,1,1,1,1,0,0,20260301,20261212
19223_20260301,1,1,1,1,1,0,0,20260301,20261212
19224_20260301,1,1,1,1,1,0,0,20260301,20261212
19225_20260301,1,1,1,1,1,0,0,20260301,20261212
19226_20260301,1,1,1,1,1,0,0,20260301,20261212
19227_20260301,1,1,1,1,1,0,0,20260301,20261212
19228_20260301,1,1,1,1,1,0,0,20260301,20261212
19229_20260301,1,1,1,1,1,0,0,20260301,20261212
19230_20260301,1,1,1,1,1,0,0,20260301,20261212
19231_20260301,1,1,1,1,1,0,0,20260301,20261212
19232_20260301,1,1,1,1,1,0,0,20260301,20261212
19233_20260301,1,1,1,1,1,0,0,20260301,20261212
19234_20260301,1,1,1,1,1,0,0,20260301,20261212
19235_20260301,1,1,1,1,1,0,0,20260301,20261212
19236_20260301,1,1,1,1,1,0,0,20260301,20261212
19237_20260301,1,1,1,1,1,0,0,20260301,20261212
19238_20260301,1,1,1,1,1,0,0,20260301,20261212
19239_20260301,1,1,1,1,1,0,0,20260301,20261212
19240_20260301,1,1,1,1,1,0,0,20260301,20261212
19241_20260301,1,1,1,1,1,0,0,20260301,20261212
19242_20260301,1,1,1,1,1,0,0,20260301,20261212
19243_20260301,1,1,1,1,1,0,0,20260301,20261212
19244_20260301,1,1,1,1,1,0,0,20260301,20261212
19245_20260301,1,1,1,1,1,0,0,20260301,20261212
19246_20260301,1,1,1,1,1,0,0,20260301,20261212
19247_20260301,1,1,1,1,1,0,0,20260301,20261212
19248_20260301,1,1,1,1,1,0,0,20260301,20261212
19249_20260301,1,1,1,1,1,0,0,20260301,20261212
19250_20260301,1,1,1,1,1,0,0,20260301,20261212
19251_20260301,1,1,1,1,1,0,0,20260301,20261212
19252_20260301,1,1,1,1,1,0,0,20260301,20261212
19600_20260301,1,1,1,1,1,0,0,20260301,20261212
19601_20260301,1,1,1,1,1,0,0,20260301,20261212
19602_20260301,1,1,1,1,1,0,0,20260301,20261212
19603_20260301,1,1,1,1,1,0,0,20260301,20261212
19604_20260301,1,1,1,1,1,0,0,20260301,20261212
19605_20260301,1,1,1,1,1,0,0,20260301,20261212
19606_20260301,1,1,1,1,1,0,0,20260301,20261212
19607_20260301,1,1,1,1,1,0,0,20260301,20261212
19608_20260301,1,1,1,1,1,0,0,20260301,20261212
19609_20260301,1,1,1,1,1,0,0,20260301,20261212
19610_20260301,1,1,1,1,1,0,0,20260301,20261212
19611_20260301,1,1,1,1,1,0,0,20260301,20261212
19612_20260301,1,1,1,1,1,0,0,20260301,20261212
19613_20260301,1,1,1,1,1,0,0,20260301,20261212
19614_20260301,1,1,1,1,1,0,0,20260301,20261212
19615_20260301,1,1,1,1,1,0,0,20260301,20261212
19616_20260301,1,1,1,1,1,0,0,20260301,20261212
19617_20260301,1,1,1,1,1,0,0,20260301,20261212
19618_20260301,1,1,1,1,1,0,0,20260301,20261212
19619_20260301,1,1,1,1,1,0,0,20260301,20261212
19620_20260301,1,1,1,1,1,0,0,20260301,20261212
19621_20260301,1,1,1,1,1,0,0,20260301,20261212
19622_20260301,1,1,1,1,1,0,0,20260301,20261212
19623_20260301,1,1,1,1,1,0,0,20260301,20261212
19624_20260301,1,1,1,1,1,0,0,20260301,20261212
19625_20260301,1,1,1,1,1,0,0,20260301,20261212
19626_20260301,1,1,1,1,1,0,0,20260301,20261212
19627_20260301,1,1,1,1,1,0,0,20260301,20261212
19628_20260301,1,1,1,1,1,0,0,20260301,20261212
19629_20260301,1,1,1,1,1,0,0,20260301,20261212
19630_20260301,1,1,1,1,1,0,0,20260301,20261212
19631_20260301,1,1,1,1,1,0,0,20260301,20261212
19632_20260301,1,1,1,1,1,0,0,20260301,20261212
19633_20260301,1,1,1,1,1,0,0,20260301,20261212
19634_20260301,1,1,1,1,1,0,0,20260301,20261212
19635_20260301,1,1,1,1,1,0,0,20260301,20261212
19636_20260301,1,1,1,1,1,0,0,20260301,20261212
19637_20260301,1,1,1,1,1,0,0,20260301,20261212
19638_20260301,1,1,1,1,1,0,0,20260301,20261212
19639_20260301,1,1,1,1,1,0,0,20260301,20261212
19640_20260301,1,1,1,1,1,0,0,20260301,20261212
19641_20260301,1,1,1,1,1,0,0,20260301,20261212
19642_20260301,1,1,1,1,1,0,0,20260301,20261212
